45,7/4/2005 0:00,USD,DEM,1.8811,1.8801
46,7/4/2005 0:00,USD,EUR,0.9617,0.9617
47,7/4/2005 0:00,USD,FRF,6.309,6.308
48,7/4/2005 0:00,USD,GBP,0.6163,0.6159
49,7/4/2005 0:00,USD,JPY,105.77,105.682
50,7/4/2005 0:00,USD,MXN,9.346,9.3369
51,7/4/2005 0:00,USD,SAR,3.7492,3.7416
52,7/4/2005 0:00,USD,VEB,635.75,635.6599
53,7/5/2005 0:00,USD,ARS,1,1.0004
54,7/5/2005 0:00,USD,AUD,1.5667,1.567
55,7/5/2005 0:00,USD,BRL,1.9319,1.937
56,7/5/2005 0:00,USD,CAD,1.464,1.4673
57,7/5/2005 0:00,USD,CNY,8.2784,8.2788
58,7/5/2005 0:00,USD,DEM,1.8978,1.8984
59,7/5/2005 0:00,USD,EUR,0.9704,0.9711
60,7/5/2005 0:00,USD,FRF,6.3654,6.3658
61,7/5/2005 0:00,USD,GBP,0.6185,0.6186
62,7/5/2005 0:00,USD,JPY,106.11,106.182
63,7/5/2005 0:00,USD,MXN,9.335,9.3369
64,7/5/2005 0:00,USD,SAR,3.7507,3.7606
65,7/5/2005 0:00,USD,VEB,636.25,636.33
66,7/6/2005 0:00,USD,ARS,1,0.9995
67,7/6/2005 0:00,USD,AUD,1.5642,1.5636
68,7/6/2005 0:00,USD,BRL,1.933,1.925
69,7/6/2005 0:00,USD,CAD,1.4641,1.4563
70,7/6/2005 0:00,USD,CNY,8.2784,8.278
71,7/6/2005 0:00,USD,DEM,1.9007,1.8997
72,7/6/2005 0:00,USD,EUR,0.9718,0.9715
73,7/6/2005 0:00,USD,FRF,6.3746,6.3742
74,7/6/2005 0:00,USD,GBP,0.6179,0.6173
75,7/6/2005 0:00,USD,JPY,106.42,106.403
76,7/6/2005 0:00,USD,MXN,9.335,9.327
77,7/6/2005 0:00,USD,SAR,3.7507,3.75
78,7/6/2005 0:00,USD,VEB,636.25,636.25
79,7/7/2005 0:00,USD,ARS,1,1.0005
80,7/7/2005 0:00,USD,AUD,1.5645,1.5652
81,7/7/2005 0:00,USD,BRL,1.933,1.9379
82,7/7/2005 0:00,USD,CAD,1.4621,1.4661
83,7/7/2005 0:00,USD,CNY,8.2784,8.2784
84,7/7/2005 0:00,USD,DEM,1.8987,1.899
85,7/7/2005 0:00,USD,EUR,0.9708,0.9716
86,7/7/2005 0:00,USD,FRF,6.3678,6.3681
87,7/7/2005 0:00,USD,GBP,0.6177,0.6179
88,7/7/2005 0:00,USD,JPY,106.38,106.4479
89,7/7/2005 0:00,USD,MXN,9.335,9.3439
90,7/7/2005 0:00,USD,SAR,3.7509,3.7566
91,7/7/2005 0:00,USD,VEB,636.25,636.2899
92,7/8/2005 0:00,USD,ARS,1,0.9998
93,7/8/2005 0:00,USD,AUD,1.5679,1.5678
94,7/8/2005 0:00,USD,BRL,1.933,1.923
95,7/8/2005 0:00,USD,CAD,1.4623,1.4604
96,7/8/2005 0:00,USD,CNY,8.2784,8.2779
97,7/8/2005 0:00,USD,DEM,1.8965,1.8957
98,7/8/2005 0:00,USD,EUR,0.9697,0.969
99,7/8/2005 0:00,USD,FRF,6.3605,6.3605
100,7/8/2005 0:00,USD,GBP,0.6171,0.6163
101,7/8/2005 0:00,USD,JPY,105.74,105.7159
102,7/8/2005 0:00,USD,MXN,9.325,9.323
103,7/8/2005 0:00,USD,SAR,3.7507,3.741
104,7/8/2005 0:00,USD,VEB,636.3999,636.32
105,7/9/2005 0:00,USD,ARS,1,1.0008
106,7/9/2005 0:00,USD,AUD,1.5726,1.5734
107,7/9/2005 0:00,USD,BRL,1.933,1.9339
108,7/9/2005 0:00,USD,CAD,1.4658,1.4752
109,7/9/2005 0:00,USD,CNY,8.2783,8.2786
110,7/9/2005 0:00,USD,DEM,1.8967,1.8971
111,7/9/2005 0:00,USD,EUR,0.9697,0.9706
112,7/9/2005 0:00,USD,FRF,6.3611,6.3613
113,7/9/2005 0:00,USD,GBP,0.6159,0.6163
114,7/9/2005 0:00,USD,JPY,104.47,104.54
115,7/9/2005 0:00,USD,MXN,9.3399,9.3399
116,7/9/2005 0:00,USD,SAR,3.7507,3.7555
117,7/9/2005 0:00,USD,VEB,636.75,636.84
118,7/10/2005 0:00,USD,ARS,1,0.9998
119,7/10/2005 0:00,USD,AUD,1.581,1.581
120,7/10/2005 0:00,USD,BRL,1.929,1.9199
121,7/10/2005 0:00,USD,CAD,1.4678,1.4588
122,7/10/2005 0:00,USD,CNY,8.2783,8.2779
123,7/10/2005 0:00,USD,DEM,1.9117,1.9109
124,7/10/2005 0:00,USD,EUR,0.9774,0.977
125,7/10/2005 0:00,USD,FRF,6.4115,6.4109
126,7/10/2005 0:00,USD,GBP,0.6191,0.6189
127,7/10/2005 0:00,USD,JPY,104.56,104.548
128,7/10/2005 0:00,USD,MXN,9.307,9.2989
129,7/10/2005 0:00,USD,SAR,3.7507,3.7502
130,7/10/2005 0:00,USD,VEB,637.25,637.1699
131,7/11/2005 0:00,USD,ARS,1,1.0004
132,7/11/2005 0:00,USD,AUD,1.5768,1.5772
133,7/11/2005 0:00,USD,BRL,1.9299,1.931
134,7/11/2005 0:00,USD,CAD,1.4679,1.4738
135,7/11/2005 0:00,USD,CNY,8.237,8.2379
136,7/11/2005 0:00,USD,DEM,1.9192,1.9194
137,7/11/2005 0:00,USD,EUR,0.9812,0.9812
138,7/11/2005 0:00,USD,FRF,6.4366,6.4366
139,7/11/2005 0:00,USD,GBP,0.6202,0.621
140,7/11/2005 0:00,USD,JPY,104.41,104.459
141,7/11/2005 0:00,USD,MXN,9.31,9.3109
142,7/11/2005 0:00,USD,SAR,3.7507,3.7597
143,7/11/2005 0:00,USD,VEB,637.5,637.57
144,7/12/2005 0:00,USD,ARS,1,0.9991
145,7/12/2005 0:00,USD,AUD,1.5701,1.5694
146,7/12/2005 0:00,USD,BRL,1.9265,1.9219
147,7/12/2005 0:00,USD,CAD,1.4672,1.4662
148,7/12/2005 0:00,USD,CNY,8.237,8.2369
149,7/12/2005 0:00,USD,DEM,1.9292,1.9287
150,7/12/2005 0:00,USD,EUR,0.9864,0.9859
151,7/12/2005 0:00,USD,FRF,6.4702,6.4695
152,7/12/2005 0:00,USD,GBP,0.6208,0.62
153,7/12/2005 0:00,USD,JPY,103.99,103.909
154,7/12/2005 0:00,USD,MXN,9.3599,9.352
155,7/12/2005 0:00,USD,SAR,3.7505,3.7492
156,7/12/2005 0:00,USD,VEB,637.75,637.75
157,7/13/2005 0:00,USD,ARS,1,1.0004
158,7/13/2005 0:00,USD,AUD,1.5686,1.5687
159,7/13/2005 0:00,USD,BRL,1.9239,1.927
160,7/13/2005 0:00,USD,CAD,1.4678,1.4714
161,7/13/2005 0:00,USD,CNY,8.237,8.2373
162,7/13/2005 0:00,USD,DEM,1.9231,1.9236
163,7/13/2005 0:00,USD,EUR,0.9832,0.9834
164,7/13/2005 0:00,USD,FRF,6.4499,6.4505
165,7/13/2005 0:00,USD,GBP,0.6231,0.6232
166,7/13/2005 0:00,USD,JPY,101.85,101.923
167,7/13/2005 0:00,USD,MXN,9.3599,9.3599
168,7/13/2005 0:00,USD,SAR,3.7507,3.7524
169,7/13/2005 0:00,USD,VEB,638.5,638.58
170,7/14/2005 0:00,USD,ARS,1,0.9992
171,7/14/2005 0:00,USD,AUD,1.5769,1.5767
172,7/14/2005 0:00,USD,BRL,1.9239,1.9179
173,7/14/2005 0:00,USD,CAD,1.4683,1.4644
174,7/14/2005 0:00,USD,CNY,8.237,8.2367
175,7/14/2005 0:00,USD,DEM,1.9265,1.9262
176,7/14/2005 0:00,USD,EUR,0.9849,0.9844
177,7/14/2005 0:00,USD,FRF,6.4614,6.4607
178,7/14/2005 0:00,USD,GBP,0.6229,0.6227
179,7/14/2005 0:00,USD,JPY,102.55,102.4929
180,7/14/2005 0:00,USD,MXN,9.3599,9.358
181,7/14/2005 0:00,USD,SAR,3.7507,3.7448
182,7/14/2005 0:00,USD,VEB,638.5,638.4199
183,7/15/2005 0:00,USD,ARS,1,1.0007
184,7/15/2005 0:00,USD,AUD,1.5708,1.5708
185,7/15/2005 0:00,USD,BRL,1.9239,1.925
186,7/15/2005 0:00,USD,CAD,1.4724,1.4738
187,7/15/2005 0:00,USD,CNY,8.237,8.2375
188,7/15/2005 0:00,USD,DEM,1.9345,1.9353
189,7/15/2005 0:00,USD,EUR,0.989,0.9897
190,7/15/2005 0:00,USD,FRF,6.4882,6.4886
191,7/15/2005 0:00,USD,GBP,0.6238,0.6243
192,7/15/2005 0:00,USD,JPY,102.33,102.394
193,7/15/2005 0:00,USD,MXN,9.3499,9.351
194,7/15/2005 0:00,USD,SAR,3.7505,3.7595
195,7/15/2005 0:00,USD,VEB,638.5,638.5299
196,7/16/2005 0:00,USD,ARS,1,0.999
197,7/16/2005 0:00,USD,AUD,1.5741,1.5739
198,7/16/2005 0:00,USD,BRL,1.9239,1.9139
199,7/16/2005 0:00,USD,CAD,1.4742,1.4723
200,7/16/2005 0:00,USD,CNY,8.237,8.2367
201,7/16/2005 0:00,USD,DEM,1.9393,1.9391
202,7/16/2005 0:00,USD,EUR,0.9916,0.9907
203,7/16/2005 0:00,USD,FRF,6.5042,6.5038
204,7/16/2005 0:00,USD,GBP,0.6256,0.6247
205,7/16/2005 0:00,USD,JPY,102.09,102.055
206,7/16/2005 0:00,USD,MXN,9.3499,9.343
207,7/16/2005 0:00,USD,SAR,3.7505,3.7496
208,7/16/2005 0:00,USD,VEB,638.5,638.5
209,7/17/2005 0:00,USD,ARS,1,1.0007
210,7/17/2005 0:00,USD,AUD,1.5706,1.5712
211,7/17/2005 0:00,USD,BRL,1.9239,1.933
212,7/17/2005 0:00,USD,CAD,1.4744,1.4755
213,7/17/2005 0:00,USD,CNY,8.237,8.2372
214,7/17/2005 0:00,USD,DEM,1.9378,1.9379
215,7/17/2005 0:00,USD,EUR,0.9908,0.9911
216,7/17/2005 0:00,USD,FRF,6.4991,6.4999
217,7/17/2005 0:00,USD,GBP,0.6252,0.6256
218,7/17/2005 0:00,USD,JPY,102.34,102.406
219,7/17/2005 0:00,USD,MXN,9.3499,9.3499
220,7/17/2005 0:00,USD,SAR,3.7505,3.7545
221,7/17/2005 0:00,USD,VEB,638.5,638.5499
222,7/18/2005 0:00,USD,ARS,1,0.9991
223,7/18/2005 0:00,USD,AUD,1.5792,1.5786
224,7/18/2005 0:00,USD,BRL,1.9239,1.9219
225,7/18/2005 0:00,USD,CAD,1.48,1.4702
226,7/18/2005 0:00,USD,CNY,8.237,8.237
227,7/18/2005 0:00,USD,DEM,1.9443,1.9441
228,7/18/2005 0:00,USD,EUR,0.994,0.9939
229,7/18/2005 0:00,USD,FRF,6.521,6.5208
230,7/18/2005 0:00,USD,GBP,0.6254,0.6248
231,7/18/2005 0:00,USD,JPY,102.57,102.542
232,7/18/2005 0:00,USD,MXN,9.3499,9.348
233,7/18/2005 0:00,USD,SAR,3.7505,3.7442
234,7/18/2005 0:00,USD,VEB,638.5,638.48
235,7/19/2005 0:00,USD,ARS,1,1.0001
236,7/19/2005 0:00,USD,AUD,1.5823,1.5831
237,7/19/2005 0:00,USD,BRL,1.9239,1.933
238,7/19/2005 0:00,USD,CAD,1.4802,1.4861
239,7/19/2005 0:00,USD,CNY,8.237,8.2378
240,7/19/2005 0:00,USD,DEM,1.9531,1.9531
241,7/19/2005 0:00,USD,EUR,0.9986,0.999
242,7/19/2005 0:00,USD,FRF,6.5503,6.5511
243,7/19/2005 0:00,USD,GBP,0.6248,0.6254
244,7/19/2005 0:00,USD,JPY,102.47,102.477
245,7/19/2005 0:00,USD,MXN,9.3499,9.358
246,7/19/2005 0:00,USD,SAR,3.7505,3.7578
247,7/19/2005 0:00,USD,VEB,638.5,638.5099
248,7/20/2005 0:00,USD,ARS,1,0.9993
249,7/20/2005 0:00,USD,AUD,1.5825,1.5822
250,7/20/2005 0:00,USD,BRL,1.9239,1.9179
251,7/20/2005 0:00,USD,CAD,1.4823,1.4817
252,7/20/2005 0:00,USD,CNY,8.237,8.2367
253,7/20/2005 0:00,USD,DEM,1.9519,1.9516
254,7/20/2005 0:00,USD,EUR,0.998,0.9973
255,7/20/2005 0:00,USD,FRF,6.5465,6.5456
256,7/20/2005 0:00,USD,GBP,0.6248,0.6245
257,7/20/2005 0:00,USD,JPY,102.85,102.784
258,7/20/2005 0:00,USD,MXN,9.3499,9.345
259,7/20/2005 0:00,USD,SAR,3.7505,3.7482
260,7/20/2005 0:00,USD,VEB,638.5,638.4299
261,7/21/2005 0:00,USD,ARS,1,1.0004
262,7/21/2005 0:00,USD,AUD,1.5808,1.5817
263,7/21/2005 0:00,USD,BRL,1.9239,1.9279
264,7/21/2005 0:00,USD,CAD,1.4795,1.4872
265,7/21/2005 0:00,USD,CNY,8.237,8.237
266,7/21/2005 0:00,USD,DEM,1.951,1.9511
267,7/21/2005 0:00,USD,EUR,0.9975,0.9977
268,7/21/2005 0:00,USD,FRF,6.5431,6.5434
269,7/21/2005 0:00,USD,GBP,0.6245,0.6251
270,7/21/2005 0:00,USD,JPY,102.705,102.803
271,7/21/2005 0:00,USD,MXN,9.3499,9.352
272,7/21/2005 0:00,USD,SAR,3.7505,3.753
273,7/21/2005 0:00,USD,VEB,638.5,638.5499
274,7/22/2005 0:00,USD,ARS,1,0.9995
275,7/22/2005 0:00,USD,AUD,1.58,1.579
276,7/22/2005 0:00,USD,BRL,1.9239,1.9179
277,7/22/2005 0:00,USD,CAD,1.4799,1.4701
278,7/22/2005 0:00,USD,CNY,8.237,8.237
279,7/22/2005 0:00,USD,DEM,1.9271,1.9266
280,7/22/2005 0:00,USD,EUR,0.9852,0.9848
281,7/22/2005 0:00,USD,FRF,6.4633,6.4631
282,7/22/2005 0:00,USD,GBP,0.6211,0.6201
283,7/22/2005 0:00,USD,JPY,102.43,102.398
284,7/22/2005 0:00,USD,MXN,9.3499,9.3439
285,7/22/2005 0:00,USD,SAR,3.7505,3.7503
286,7/22/2005 0:00,USD,VEB,638.5,638.46
287,7/23/2005 0:00,USD,ARS,1,1.0004
288,7/23/2005 0:00,USD,AUD,1.5736,1.5739
289,7/23/2005 0:00,USD,BRL,1.9239,1.927
290,7/23/2005 0:00,USD,CAD,1.475,1.4793
291,7/23/2005 0:00,USD,CNY,8.237,8.2373
292,7/23/2005 0:00,USD,DEM,1.9128,1.9135
293,7/23/2005 0:00,USD,EUR,0.9779,0.9782
294,7/23/2005 0:00,USD,FRF,6.4151,6.4154
295,7/23/2005 0:00,USD,GBP,0.6159,0.6163
296,7/23/2005 0:00,USD,JPY,102.8,102.849
297,7/23/2005 0:00,USD,MXN,9.4649,9.4749
298,7/23/2005 0:00,USD,SAR,3.7505,3.758
299,7/23/2005 0:00,USD,VEB,638.5,638.57
300,7/24/2005 0:00,USD,ARS,1,0.999
301,7/24/2005 0:00,USD,AUD,1.5686,1.5685
302,7/24/2005 0:00,USD,BRL,1.866,1.865
303,7/24/2005 0:00,USD,CAD,1.4785,1.4717
304,7/24/2005 0:00,USD,CNY,8.237,8.2368
305,7/24/2005 0:00,USD,DEM,1.9085,1.9079
306,7/24/2005 0:00,USD,EUR,0.9758,0.9754
307,7/24/2005 0:00,USD,FRF,6.4008,6.4002
308,7/24/2005 0:00,USD,GBP,0.6149,0.614
309,7/24/2005 0:00,USD,JPY,102.815,102.77
310,7/24/2005 0:00,USD,MXN,9.4619,9.461
311,7/24/2005 0:00,USD,SAR,3.7507,3.7458
312,7/24/2005 0:00,USD,VEB,642.0099,642
313,7/25/2005 0:00,USD,ARS,1,1
314,7/25/2005 0:00,USD,AUD,1.5649,1.5653
315,7/25/2005 0:00,USD,BRL,1.868,1.87
316,7/25/2005 0:00,USD,CAD,1.4757,1.4832
317,7/25/2005 0:00,USD,CNY,8.237,8.2377
318,7/25/2005 0:00,USD,DEM,1.915,1.9153
319,7/25/2005 0:00,USD,EUR,0.979,0.9795
320,7/25/2005 0:00,USD,FRF,6.4227,6.423
321,7/25/2005 0:00,USD,GBP,0.6156,0.6158
322,7/25/2005 0:00,USD,JPY,102.96,103.044
323,7/25/2005 0:00,USD,MXN,9.435,9.442
324,7/25/2005 0:00,USD,SAR,3.7507,3.7597
325,7/25/2005 0:00,USD,VEB,642.5,642.58
326,7/26/2005 0:00,USD,ARS,0.9996,0.9989
327,7/26/2005 0:00,USD,AUD,1.5752,1.5745
328,7/26/2005 0:00,USD,BRL,1.866,1.861
329,7/26/2005 0:00,USD,CAD,1.4779,1.4725
330,7/26/2005 0:00,USD,CNY,8.237,8.237
331,7/26/2005 0:00,USD,DEM,1.9271,1.9265
332,7/26/2005 0:00,USD,EUR,0.9852,0.9847
333,7/26/2005 0:00,USD,FRF,6.4633,6.4631
334,7/26/2005 0:00,USD,GBP,0.6161,0.6159
335,7/26/2005 0:00,USD,JPY,102.42,102.408
336,7/26/2005 0:00,USD,MXN,9.4124,9.4079
337,7/26/2005 0:00,USD,SAR,3.7505,3.7412
338,7/26/2005 0:00,USD,VEB,642.75,642.73
339,7/27/2005 0:00,USD,ARS,0.9996,0.9997
340,7/27/2005 0:00,USD,AUD,1.5768,1.577
341,7/27/2005 0:00,USD,BRL,1.864,1.869
342,7/27/2005 0:00,USD,CAD,1.479,1.4806
343,7/27/2005 0:00,USD,CNY,8.237,8.2376
344,7/27/2005 0:00,USD,DEM,1.9301,1.9311
345,7/27/2005 0:00,USD,EUR,0.9869,0.9869
346,7/27/2005 0:00,USD,FRF,6.4734,6.4736
347,7/27/2005 0:00,USD,GBP,0.6166,0.6169
348,7/27/2005 0:00,USD,JPY,102.35,102.449
349,7/27/2005 0:00,USD,MXN,9.39,9.394
350,7/27/2005 0:00,USD,SAR,3.7507,3.7538
351,7/27/2005 0:00,USD,VEB,642.5,642.5399
352,7/28/2005 0:00,USD,ARS,0.9996,0.9993
353,7/28/2005 0:00,USD,AUD,1.5743,1.574
354,7/28/2005 0:00,USD,BRL,1.864,1.856
355,7/28/2005 0:00,USD,CAD,1.4774,1.477
356,7/28/2005 0:00,USD,CNY,8.237,8.237
357,7/28/2005 0:00,USD,DEM,1.9305,1.9298
358,7/28/2005 0:00,USD,EUR,0.987,0.9864
359,7/28/2005 0:00,USD,FRF,6.4748,6.4743
360,7/28/2005 0:00,USD,GBP,0.6168,0.6159
361,7/28/2005 0:00,USD,JPY,102.42,102.409
362,7/28/2005 0:00,USD,MXN,9.39,9.38
363,7/28/2005 0:00,USD,SAR,3.7507,3.744
364,7/28/2005 0:00,USD,VEB,642.5,642.5
365,7/29/2005 0:00,USD,ARS,0.9996,1.0002
366,7/29/2005 0:00,USD,AUD,1.5743,1.5748
367,7/29/2005 0:00,USD,BRL,1.857,1.86
368,7/29/2005 0:00,USD,CAD,1.4792,1.4835
369,7/29/2005 0:00,USD,CNY,8.237,8.2376
370,7/29/2005 0:00,USD,DEM,1.9317,1.9319
371,7/29/2005 0:00,USD,EUR,0.9877,0.9885
372,7/29/2005 0:00,USD,FRF,6.4786,6.4791
373,7/29/2005 0:00,USD,GBP,0.616,0.6162
374,7/29/2005 0:00,USD,JPY,102.68,102.768
375,7/29/2005 0:00,USD,MXN,9.4169,9.425
376,7/29/2005 0:00,USD,SAR,3.7507,3.753
377,7/29/2005 0:00,USD,VEB,643,643.0099
378,7/30/2005 0:00,USD,ARS,0.9996,0.999
379,7/30/2005 0:00,USD,AUD,1.5741,1.5738
380,7/30/2005 0:00,USD,BRL,1.848,1.841
381,7/30/2005 0:00,USD,CAD,1.4812,1.4774
382,7/30/2005 0:00,USD,CNY,8.2794,8.2789
383,7/30/2005 0:00,USD,DEM,1.9441,1.9437
384,7/30/2005 0:00,USD,EUR,0.9939,0.9936
385,7/30/2005 0:00,USD,FRF,6.5204,6.5199
386,7/30/2005 0:00,USD,GBP,0.619,0.6189
387,7/30/2005 0:00,USD,JPY,103.36,103.298
388,7/30/2005 0:00,USD,MXN,9.4139,9.406
389,7/30/2005 0:00,USD,SAR,3.7507,3.7458
390,7/30/2005 0:00,USD,VEB,643.8999,643.7999
391,7/31/2005 0:00,USD,ARS,0.9996,1.0001
392,7/31/2005 0:00,USD,AUD,1.5748,1.5749
393,7/31/2005 0:00,USD,BRL,1.852,1.858
394,7/31/2005 0:00,USD,CAD,1.4842,1.4857
395,7/31/2005 0:00,USD,CNY,8.2794,8.2799
396,7/31/2005 0:00,USD,DEM,1.949,1.9494
397,7/31/2005 0:00,USD,EUR,0.9965,0.9967
398,7/31/2005 0:00,USD,FRF,6.5366,6.5368
399,7/31/2005 0:00,USD,GBP,0.6226,0.6227
400,7/31/2005 0:00,USD,JPY,103.58,103.631
401,7/31/2005 0:00,USD,MXN,9.3819,9.3889
402,7/31/2005 0:00,USD,SAR,3.7507,3.7534
403,7/31/2005 0:00,USD,VEB,644,644.0299
404,8/1/2005 0:00,USD,ARS,0.9996,0.9989
405,8/1/2005 0:00,USD,AUD,1.5601,1.5593
406,8/1/2005 0:00,USD,BRL,1.8425,1.837
407,8/1/2005 0:00,USD,CAD,1.4782,1.4773
408,8/1/2005 0:00,USD,CNY,8.2794,8.2788
409,8/1/2005 0:00,USD,DEM,1.928,1.9271
410,8/1/2005 0:00,USD,EUR,0.9858,0.9854
411,8/1/2005 0:00,USD,FRF,6.4664,6.4661
412,8/1/2005 0:00,USD,GBP,0.6198,0.6189
413,8/1/2005 0:00,USD,JPY,103,102.995
414,8/1/2005 0:00,USD,MXN,9.365,9.3559
415,8/1/2005 0:00,USD,SAR,3.7505,3.7467
416,8/1/2005 0:00,USD,VEB,644,643.9299
417,8/2/2005 0:00,USD,ARS,0.9996,1.0004
418,8/2/2005 0:00,USD,AUD,1.5564,1.5568
419,8/2/2005 0:00,USD,BRL,1.8169,1.822
420,8/2/2005 0:00,USD,CAD,1.4778,1.48
421,8/2/2005 0:00,USD,CNY,8.2794,8.2796
422,8/2/2005 0:00,USD,DEM,1.9145,1.9147
423,8/2/2005 0:00,USD,EUR,0.9788,0.9797
424,8/2/2005 0:00,USD,FRF,6.4208,6.4211
425,8/2/2005 0:00,USD,GBP,0.6205,0.621
426,8/2/2005 0:00,USD,JPY,103.1,103.119
427,8/2/2005 0:00,USD,MXN,9.3399,9.343
428,8/2/2005 0:00,USD,SAR,3.7505,3.7605
429,8/2/2005 0:00,USD,VEB,644.25,644.33
430,8/3/2005 0:00,USD,ARS,0.9996,0.999
431,8/3/2005 0:00,USD,AUD,1.5564,1.5557
432,8/3/2005 0:00,USD,BRL,1.8109,1.804
433,8/3/2005 0:00,USD,CAD,1.4755,1.4711
434,8/3/2005 0:00,USD,CNY,8.2794,8.2786
435,8/3/2005 0:00,USD,DEM,1.9413,1.9403
436,8/3/2005 0:00,USD,EUR,0.9926,0.9918
437,8/3/2005 0:00,USD,FRF,6.5106,6.5098
438,8/3/2005 0:00,USD,GBP,0.6231,0.6226
439,8/3/2005 0:00,USD,JPY,103.28,103.262
440,8/3/2005 0:00,USD,MXN,9.3399,9.3379
441,8/3/2005 0:00,USD,SAR,3.7507,3.7486
442,8/3/2005 0:00,USD,VEB,644.05,644
443,8/4/2005 0:00,USD,ARS,0.9996,0.9997
444,8/4/2005 0:00,USD,AUD,1.5564,1.557
445,8/4/2005 0:00,USD,BRL,1.8109,1.82
446,8/4/2005 0:00,USD,CAD,1.4777,1.4859
447,8/4/2005 0:00,USD,CNY,8.2794,8.2797
448,8/4/2005 0:00,USD,DEM,1.94,1.9403
449,8/4/2005 0:00,USD,EUR,0.9919,0.9925
450,8/4/2005 0:00,USD,FRF,6.5068,6.5072
451,8/4/2005 0:00,USD,GBP,0.6228,0.623
452,8/4/2005 0:00,USD,JPY,103.17,103.179
453,8/4/2005 0:00,USD,MXN,9.3399,9.348
454,8/4/2005 0:00,USD,SAR,3.7507,3.7551
455,8/4/2005 0:00,USD,VEB,644.05,644.0599
456,8/5/2005 0:00,USD,ARS,0.9996,0.9991
457,8/5/2005 0:00,USD,AUD,1.5579,1.5573
458,8/5/2005 0:00,USD,BRL,1.8109,1.8009
459,8/5/2005 0:00,USD,CAD,1.4801,1.4726
460,8/5/2005 0:00,USD,CNY,8.2794,8.2789
461,8/5/2005 0:00,USD,DEM,1.9399,1.9391
462,8/5/2005 0:00,USD,EUR,0.9919,0.9917
463,8/5/2005 0:00,USD,FRF,6.5061,6.5061
464,8/5/2005 0:00,USD,GBP,0.6225,0.622
465,8/5/2005 0:00,USD,JPY,102.91,102.821
466,8/5/2005 0:00,USD,MXN,9.3399,9.335
467,8/5/2005 0:00,USD,SAR,3.7507,3.7446
468,8/5/2005 0:00,USD,VEB,644.05,644.0499
469,8/6/2005 0:00,USD,ARS,0.9996,1.0004
470,8/6/2005 0:00,USD,AUD,1.5551,1.5551
471,8/6/2005 0:00,USD,BRL,1.827,1.833
472,8/6/2005 0:00,USD,CAD,1.4802,1.4825
473,8/6/2005 0:00,USD,CNY,8.2794,8.28
474,8/6/2005 0:00,USD,DEM,1.9374,1.9375
475,8/6/2005 0:00,USD,EUR,0.9906,0.9913
476,8/6/2005 0:00,USD,FRF,6.4977,6.4981
477,8/6/2005 0:00,USD,GBP,0.6212,0.6216
478,8/6/2005 0:00,USD,JPY,102.2,102.22
